0.000000,1900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
0.000000,5353,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
0.000000,5353,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,normal
0.000000,3702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,normal
0.000000,3702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,normal
0.144204,3702,5,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,normal
0.199718,3702,5,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,3,normal
0.431193,3702,5,0,0,0,0,0,0,0,0,0,0,0,0,2,4,3,4,normal
0.597735,3702,5,0,0,0,0,0,0,0,0,0,0,0,0,2,5,2,5,normal
0.881462,3702,5,0,0,0,0,0,0,0,0,0,0,0,0,3,6,4,6,normal
1.047734,3702,5,0,0,0,0,0,0,0,0,0,0,0,0,3,7,3,7,normal
0.000000,1900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,normal
0.000000,1900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,normal
0.307124,1900,5,0,0,0,0,0,0,0,0,0,0,0,0,1,2,6,3,normal
0.306828,1900,5,0,0,0,0,0,0,0,0,0,0,0,0,1,3,5,4,normal
0.317315,1900,5,0,0,0,0,0,0,0,0,0,0,0,0,2,4,7,5,normal
0.317929,1900,5,0,0,0,0,0,0,0,0,0,0,0,0,2,5,6,6,normal
0.511388,1900,5,0,0,0,0,0,0,0,0,0,0,0,0,3,6,8,7,normal
0.510697,1900,5,0,0,0,0,0,0,0,0,0,0,0,0,3,7,7,8,normal
1.125915,1900,5,0,0,0,0,0,0,0,0,0,0,0,0,4,8,9,9,normal
1.125208,1900,5,0,0,0,0,0,0,0,0,0,0,0,0,4,9,8,10,normal
2.459708,1900,5,0,0,0,0,0,0,0,0,0,0,0,0,5,10,10,11,normal
2.459462,1900,5,0,0,0,0,0,0,0,0,0,0,0,0,5,11,9,12,normal
2.975104,1900,5,0,0,0,0,0,0,0,0,0,0,0,0,6,12,11,13,normal
2.977141,1900,5,0,0,0,0,0,0,0,0,0,0,0,0,6,13,10,14,normal
3.276660,1900,5,0,0,0,0,0,0,0,0,0,0,0,0,7,14,12,15,normal
3.276445,1900,5,0,0,0,0,0,0,0,0,0,0,0,0,7,15,11,16,normal
3.379726,1900,5,0,0,0,0,0,0,0,0,0,0,0,0,8,16,13,17,normal
3.379611,1900,5,0,0,0,0,0,0,0,0,0,0,0,0,8,17,12,18,normal
3.583272,1900,5,0,0,0,0,0,0,0,0,0,0,0,0,9,18,14,19,normal
3.582591,1900,5,0,0,0,0,0,0,0,0,0,0,0,0,9,19,13,20,normal
4.095352,1900,5,0,0,0,0,0,0,0,0,0,0,0,0,10,20,15,21,normal
4.094704,1900,5,0,0,0,0,0,0,0,0,0,0,0,0,10,21,14,22,normal
5.444407,1900,5,0,0,0,0,0,0,0,0,0,0,0,0,11,22,16,23,normal
5.449724,1900,5,0,0,0,0,0,0,0,0,0,0,0,0,11,23,15,24,normal
6.041482,1900,5,0,0,0,0,0,0,0,0,0,0,0,0,12,24,17,25,normal
6.041460,1900,5,0,0,0,0,0,0,0,0,0,0,0,0,12,25,16,26,normal
6.261160,1900,5,0,0,0,0,0,0,0,0,0,0,0,0,13,26,18,27,normal
6.262461,1900,5,0,0,0,0,0,0,0,0,0,0,0,0,13,27,17,28,normal
6.352843,1900,5,0,0,0,0,0,0,0,0,0,0,0,0,14,28,19,29,normal
6.352650,1900,5,0,0,0,0,0,0,0,0,0,0,0,0,14,29,18,30,normal
6.558720,1900,5,0,0,0,0,0,0,0,0,0,0,0,0,15,30,20,31,normal
6.558081,1900,5,0,0,0,0,0,0,0,0,0,0,0,0,15,31,19,32,normal
7.169547,1900,5,0,0,0,0,0,0,0,0,0,0,0,0,16,32,21,33,normal
7.168916,1900,5,0,0,0,0,0,0,0,0,0,0,0,0,16,33,20,34,normal
8.396465,1900,5,0,0,0,0,0,0,0,0,0,0,0,0,17,34,22,35,normal
8.396309,1900,5,0,0,0,0,0,0,0,0,0,0,0,0,17,35,21,36,normal
44.265715,1900,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,37,normal
47.266693,1900,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,24,38,normal
50.267267,1900,5,0,0,0,0,0,0,0,0,0,0,0,0,2,2,25,39,normal
53.272105,1900,5,0,0,0,0,0,0,0,0,0,0,0,0,3,3,26,40,normal
0.000000,1900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,41,normal
0.311488,1900,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,28,42,normal
0.717094,1900,5,0,0,0,0,0,0,0,0,0,0,0,0,2,2,29,43,normal
56.272868,1900,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,44,normal
59.273125,1900,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,31,45,normal
0.000000,137,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
0.000000,138,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,normal
0.000000,137,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,2,1,normal
0.000000,138,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1,3,1,normal
0.000000,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,normal
0.000000,137,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,normal
0.000000,1900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,46,normal
0.307196,1900,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,33,47,normal
0.614389,1900,5,0,0,0,0,0,0,0,0,0,0,0,0,2,2,34,48,normal
71.078331,1900,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,49,normal
74.080139,1900,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,36,50,normal
0.000000,1900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,51,normal
0.306132,1900,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,38,52,normal
0.613253,1900,5,0,0,0,0,0,0,0,0,0,0,0,0,2,2,39,53,normal
77.080397,1900,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,54,normal
80.086974,1900,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,41,55,normal
83.087841,1900,5,0,0,0,0,0,0,0,0,0,0,0,0,2,2,42,56,normal
0.000000,1900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,57,normal
86.088244,1900,5,0,0,0,0,0,0,0,0,0,0,0,0,3,3,44,58,normal
0.212885,1900,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,45,59,normal
0.512132,1900,5,0,0,0,0,0,0,0,0,0,0,0,0,2,2,46,60,normal
0.000000,123,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
0.374483,123,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,normal
0.000000,1900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,61,normal
0.000000,1900,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,48,62,normal
0.107989,1900,5,0,0,0,0,0,0,0,0,0,0,0,0,2,2,49,63,normal
0.115146,1900,5,0,0,0,0,0,0,0,0,0,0,0,0,3,3,50,64,normal
0.222505,1900,5,0,0,0,0,0,0,0,0,0,0,0,0,4,4,51,65,normal
0.404318,1900,5,0,0,0,0,0,0,0,0,0,0,0,0,5,5,52,66,normal
0.514392,1900,5,0,0,0,0,0,0,0,0,0,0,0,0,6,6,53,67,normal
0.000000,5353,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,normal
0.000000,5353,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,normal
6.441429,1900,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,68,normal
6.647992,1900,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,55,69,normal
6.651151,1900,5,0,0,0,0,0,0,0,0,0,0,0,0,2,2,56,70,normal
7.363023,1900,5,0,0,0,0,0,0,0,0,0,0,0,0,3,3,57,71,normal
0.000000,1900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,72,normal
0.314368,1900,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,59,73,normal
0.615373,1900,5,0,0,0,0,0,0,0,0,0,0,0,0,2,2,60,74,normal
