0.193863,22,0,0,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
0.000018,5900,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,normal
0.273374,63397,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,normal
0.190218,22,0,0,188,0,0,0,0,0,0,0,0,0,0,0,0,0,1,normal
0.000022,5555,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,normal
0.195833,22,0,0,188,0,0,0,0,0,0,0,0,0,0,0,0,0,2,normal
0.190861,22,0,0,188,0,0,0,0,0,0,0,0,0,0,0,0,0,3,normal
0.000023,1900,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,normal
0.000000,1900,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,normal
0.000000,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
0.190146,8765,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,normal
0.185494,22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,normal
0.000031,27017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,normal
0.000020,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,normal
0.000021,81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,normal
0.233816,3398,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,normal
0.000023,8545,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,normal
0.238230,6000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,normal
0.000032,5900,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,normal
0.000022,5555,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,normal
0.225256,15403,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,normal
0.177340,8073,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,normal
0.000018,8735,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,normal
0.000000,1434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,normal
0.000000,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,normal
0.310510,1433,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,normal
0.000023,8888,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,normal
0.000000,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,normal
0.000022,8,9,0,56,0,0,0,0,0,0,0,0,0,0,1,1,11,1,normal
1.000399,8,9,0,0,0,0,0,0,0,0,0,0,0,0,2,2,12,2,normal
1.000420,8,9,0,56,0,0,0,0,0,0,0,0,0,0,3,3,13,3,normal
2.002126,8,9,0,0,0,0,0,0,0,0,0,0,0,0,4,4,14,4,normal
2.002147,8,9,0,56,0,0,0,0,0,0,0,0,0,0,5,5,15,5,normal
3.004839,8,9,0,0,0,0,0,0,0,0,0,0,0,0,6,6,16,6,normal
3.004859,8,9,0,56,0,0,0,0,0,0,0,0,0,0,7,7,17,7,normal
4.006081,8,9,0,0,0,0,0,0,0,0,0,0,0,0,8,8,18,8,normal
4.006101,8,9,0,56,0,0,0,0,0,0,0,0,0,0,9,9,19,9,normal
5.004862,8,9,0,0,0,0,0,0,0,0,0,0,0,0,10,10,20,10,normal
5.004882,8,9,0,56,0,0,0,0,0,0,0,0,0,0,11,11,21,11,normal
